epoch,step,train_loss_epoch,train_loss_step,val_psnr
3,17799,,0.006656142883002758,
3,17849,,0.008222161792218685,
3,17899,,0.006886059883981943,
3,17925,,,39.70555114746094
3,17949,,0.009015901945531368,
3,17999,,0.005798515398055315,
3,18049,,0.007147592958062887,
3,18099,,0.005455787759274244,
3,18149,,0.006420717108994722,
3,18199,,0.015390221029520035,
3,18249,,0.009148452430963516,
3,18299,,0.006196000147610903,
3,18349,,0.004765817429870367,
3,18399,,0.006440597586333752,
3,18449,,0.0047924090176820755,
3,18499,,0.006755703594535589,
3,18549,,0.005037898197770119,
3,18599,,0.004220420960336924,
3,18649,,0.006461122073233128,
3,18699,,0.005781540647149086,
3,18749,,0.003994734026491642,
3,18799,,0.004401320591568947,
3,18849,,0.007688374258577824,
3,18899,,0.007972059771418571,
3,18949,,0.005157250910997391,
3,18999,,0.00955085176974535,
3,19049,,0.008043725043535233,
3,19099,,0.007930435240268707,
3,19149,,0.005705299787223339,
3,19199,,0.004762628581374884,
3,19205,,,40.455387115478516
3,19249,,0.006028478965163231,
3,19299,,0.006390859838575125,
3,19349,,0.0058029526844620705,
3,19399,,0.007102020550519228,
3,19449,,0.006636596284806728,
3,19499,,0.010964084416627884,
3,19549,,0.006875914521515369,
3,19599,,0.007571332156658173,
3,19649,,0.004542630631476641,
3,19699,,0.0057123699225485325,
3,19749,,0.01147813256829977,
3,19799,,0.005349224433302879,
3,19849,,0.005690652411431074,
3,19899,,0.01835143379867077,
3,19949,,0.00654597207903862,
3,19999,,0.005192066077142954,
3,20049,,0.008905827067792416,
3,20099,,0.008160095661878586,
3,20149,,0.0062468284741044044,
3,20199,,0.00673031248152256,
3,20249,,0.007389761507511139,
3,20299,,0.006462041288614273,
3,20349,,0.007083375938236713,
3,20399,,0.005646257661283016,
3,20449,,0.0042994460090994835,
3,20485,,,39.45779037475586
3,20487,0.00664759986102581,,
4,20499,,0.008833387866616249,
4,20549,,0.0056912400759756565,
4,20599,,0.009689115919172764,
4,20649,,0.0068212649784982204,
4,20699,,0.00826354045420885,
4,20749,,0.004791831597685814,
4,20799,,0.005735146813094616,
4,20849,,0.007883881218731403,
4,20899,,0.006137570831924677,
4,20949,,0.0067510055378079414,
4,20999,,0.008310719393193722,
4,21049,,0.015774846076965332,
4,21099,,0.006958681158721447,
4,21149,,0.00829717330634594,
4,21199,,0.007070350926369429,
4,21249,,0.0046851495280861855,
4,21299,,0.005992133170366287,
4,21349,,0.004220830742269754,
4,21399,,0.0060418713837862015,
4,21449,,0.004361246712505817,
4,21499,,0.005001668818295002,
4,21549,,0.010069386102259159,
4,21599,,0.0064501045271754265,
4,21649,,0.008063257671892643,
4,21699,,0.0087002944201231,
4,21749,,0.0068559725768864155,
4,21767,,,39.2481803894043
4,21799,,0.006009149830788374,
4,21849,,0.005699583329260349,
4,21899,,0.00510907219722867,
4,21949,,0.004876767285168171,
4,21999,,0.010107059963047504,
4,22049,,0.005562379490584135,
4,22099,,0.006075512617826462,
4,22149,,0.006143094040453434,
4,22199,,0.008321953937411308,
4,22249,,0.005225070286542177,
4,22299,,0.007845633663237095,
4,22349,,0.005911045707762241,
4,22399,,0.004557815380394459,
4,22449,,0.005356258247047663,
4,22499,,0.00727313756942749,
4,22549,,0.006212367210537195,
4,22599,,0.008154167793691158,
4,22649,,0.006121703889220953,
4,22699,,0.0059773921966552734,
4,22749,,0.00973287783563137,
4,22799,,0.0059750680811703205,
4,22849,,0.0063100247643888,
4,22899,,0.00773432943969965,
4,22949,,0.0042370036244392395,
4,22999,,0.006586355157196522,
4,23047,,,40.94919204711914
4,23049,,0.007005701307207346,
4,23099,,0.005322078708559275,
4,23149,,0.004655767232179642,
4,23199,,0.0032045720145106316,
4,23249,,0.005838080774992704,
4,23299,,0.006987040396779776,
4,23349,,0.005773975048214197,
4,23399,,0.012328077107667923,
4,23449,,0.004552855622023344,
4,23499,,0.007161817047744989,
4,23549,,0.004119914025068283,
4,23599,,0.00574783468618989,
4,23649,,0.005570115987211466,
4,23699,,0.0062867626547813416,
4,23749,,0.004115259274840355,
4,23799,,0.00541657442227006,
4,23849,,0.006580166518688202,
4,23899,,0.004615146666765213,
4,23949,,0.004882135894149542,
4,23999,,0.006383749656379223,
4,24049,,0.00568954274058342,
4,24099,,0.00958749745041132,
4,24149,,0.005915653891861439,
4,24199,,0.00701870396733284,
4,24249,,0.0057987188920378685,
4,24299,,0.003791231894865632,
4,24327,,,41.547916412353516
4,24349,,0.0072584813460707664,
4,24399,,0.004213509149849415,
4,24449,,0.006001388654112816,
4,24499,,0.006386708468198776,
4,24549,,0.0068378569558262825,
4,24599,,0.004233303014189005,
4,24649,,0.0052920677699148655,
4,24699,,0.004498109687119722,
4,24749,,0.004277017433196306,
4,24799,,0.006093040574342012,
4,24849,,0.00962789822369814,
4,24899,,0.007909233681857586,
4,24949,,0.006106453016400337,
4,24999,,0.005961574614048004,
4,25049,,0.006577645894140005,
4,25099,,0.0071418797597289085,
4,25149,,0.008431014604866505,
4,25199,,0.006488639861345291,
4,25249,,0.006270976737141609,
4,25299,,0.00706914346665144,
4,25349,,0.006090994458645582,
4,25399,,0.0042718849144876,
4,25449,,0.004440410993993282,
4,25499,,0.005325446370989084,
4,25549,,0.006955878809094429,
4,25599,,0.005091784056276083,
4,25607,,,42.248252868652344
4,25609,0.006278365384787321,,
5,25649,,0.007565524894744158,
5,25699,,0.007031397894024849,
5,25749,,0.005942402873188257,
5,25799,,0.006530554033815861,
5,25849,,0.006170180160552263,
5,25899,,0.004337556194514036,
5,25949,,0.00611500907689333,
5,25999,,0.008187176659703255,
5,26049,,0.005516390781849623,
5,26099,,0.004306516610085964,
5,26149,,0.006415757816284895,
5,26199,,0.0035995468497276306,
5,26249,,0.0054246000945568085,
5,26299,,0.0045271203853189945,
5,26349,,0.00665641063824296,
5,26399,,0.006453575566411018,
5,26449,,0.007568821776658297,
5,26499,,0.010892288759350777,
5,26549,,0.005954500753432512,
5,26599,,0.004058795981109142,
5,26649,,0.006036628037691116,
5,26699,,0.004602167289704084,
5,26749,,0.006875213701277971,
5,26799,,0.004501228220760822,
5,26849,,0.004898353945463896,
5,26889,,,40.951683044433594
5,26899,,0.007189844734966755,
5,26949,,0.006662902422249317,
5,26999,,0.003992442041635513,
5,27049,,0.006542922928929329,
5,27099,,0.006415850482881069,
5,27149,,0.00439043901860714,
5,27199,,0.00586911803111434,
5,27249,,0.006195601541548967,
5,27299,,0.0061706057749688625,
5,27349,,0.006163745652884245,
5,27399,,0.005111567210406065,
5,27449,,0.004939473234117031,
5,27499,,0.003612739033997059,
5,27549,,0.005398271139711142,
5,27599,,0.006810653489083052,
5,27649,,0.00840797834098339,
5,27699,,0.007732692174613476,
5,27749,,0.007504334673285484,
5,27799,,0.006512023974210024,
5,27849,,0.004380411002784967,
5,27899,,0.005405046511441469,
5,27949,,0.004596427548676729,
5,27999,,0.006262880750000477,
5,28049,,0.004412333946675062,
5,28099,,0.003925433848053217,
5,28149,,0.008737332187592983,
5,28169,,,41.99320983886719
5,28199,,0.006903869099915028,
5,28249,,0.008272582665085793,
5,28299,,0.006809216924011707,
5,28349,,0.004555904306471348,
5,28399,,0.004684809595346451,
5,28449,,0.007791145239025354,
5,28499,,0.004688533488661051,
5,28549,,0.005607697647064924,
5,28599,,0.005075535736978054,
5,28649,,0.00630020210519433,
5,28699,,0.005616887006908655,
5,28749,,0.004334174562245607,
5,28799,,0.006800629664212465,
5,28849,,0.004353182855993509,
5,28899,,0.006347418762743473,
5,28949,,0.004620308522135019,
5,28999,,0.007656136993318796,
5,29049,,0.0046797385439276695,
5,29099,,0.007003259379416704,
5,29149,,0.00944626796990633,
5,29199,,0.00818000640720129,
5,29249,,0.005088198464363813,
5,29299,,0.005051756277680397,
5,29349,,0.004635394550859928,
5,29399,,0.006098677404224873,
5,29449,,0.006690515670925379,
5,29449,,,42.80064010620117
5,29499,,0.0041033364832401276,
5,29549,,0.00475482689216733,
5,29599,,0.0041496641933918,
5,29649,,0.00735241686925292,
5,29699,,0.009120447561144829,
5,29749,,0.005024527199566364,
5,29799,,0.005580095108598471,
5,29849,,0.006572284270077944,
5,29899,,0.006269122939556837,
5,29949,,0.0039810179732739925,
5,29999,,0.005231936927884817,
5,30049,,0.005262017250061035,
5,30099,,0.005147462710738182,
5,30149,,0.005147134885191917,
5,30199,,0.007953966967761517,
5,30249,,0.004969803150743246,
5,30299,,0.008250737562775612,
5,30349,,0.005384430289268494,
5,30399,,0.009631792083382607,
5,30449,,0.008025065995752811,
5,30499,,0.004949089605361223,
5,30549,,0.004548311699181795,
5,30599,,0.006544427014887333,
5,30649,,0.006163898855447769,
5,30699,,0.005659772548824549,
5,30729,,,41.60459518432617
5,30731,0.00604977086186409,,
6,30749,,0.00771919684484601,
6,30799,,0.004287565592676401,
6,30849,,0.0073819998651742935,
6,30899,,0.005215756129473448,
6,30949,,0.006779190618544817,
6,30999,,0.006997736170887947,
6,31049,,0.008721975609660149,
6,31099,,0.004575582221150398,
6,31149,,0.008820675313472748,
6,31199,,0.0066412268206477165,
6,31249,,0.005754267331212759,
6,31299,,0.004749523475766182,
6,31349,,0.00577772781252861,
6,31399,,0.005838083103299141,
6,31449,,0.0073374486528337,
6,31499,,0.005484766326844692,
6,31549,,0.004108957014977932,
6,31599,,0.005793567281216383,
6,31649,,0.003798480611294508,
6,31699,,0.003995794337242842,
6,31749,,0.006965563632547855,
6,31799,,0.008330014534294605,
6,31849,,0.006322239525616169,
6,31899,,0.006758701056241989,
6,31949,,0.007223066408187151,
6,31999,,0.00460644718259573,
6,32011,,,41.902854919433594
6,32049,,0.005036302376538515,
6,32099,,0.007429009303450584,
6,32149,,0.005842624697834253,
6,32199,,0.007509312126785517,
6,32249,,0.009756476618349552,
6,32299,,0.007076025940477848,
6,32349,,0.00610403111204505,
6,32399,,0.006163361482322216,
6,32449,,0.004573192447423935,
6,32499,,0.009149362333118916,
6,32549,,0.0049185180105268955,
6,32599,,0.004542777314782143,
6,32649,,0.006445770617574453,
6,32699,,0.00675942050293088,
6,32749,,0.005365030840039253,
6,32799,,0.005940834525972605,
6,32849,,0.007461500354111195,
6,32899,,0.00798360351473093,
6,32949,,0.00511599937453866,
6,32999,,0.004318788647651672,
6,33049,,0.004107633605599403,
6,33099,,0.004579539876431227,
6,33149,,0.006537372246384621,
6,33199,,0.006776743568480015,
6,33249,,0.007902084849774837,
6,33291,,,42.633304595947266
6,33299,,0.007156500592827797,
6,33349,,0.005617401096969843,
6,33399,,0.004647573456168175,
6,33449,,0.007245758548378944,
6,33499,,0.006483858916908503,
6,33549,,0.007448551245033741,
6,33599,,0.005845337174832821,
6,33649,,0.005095917731523514,
6,33699,,0.00523009616881609,
6,33749,,0.0040092491544783115,
6,33799,,0.006155597046017647,
6,33849,,0.00402604416012764,
6,33899,,0.00560887111350894,
6,33949,,0.00494332006201148,
6,33999,,0.006165542174130678,
6,34049,,0.004796427208930254,
6,34099,,0.004102471750229597,
6,34149,,0.007308932486921549,
6,34199,,0.004826983902603388,
6,34249,,0.005019483156502247,
6,34299,,0.004271783400326967,
6,34349,,0.006483405828475952,
6,34399,,0.005060488358139992,
6,34449,,0.0072558424435555935,
6,34499,,0.00589911499992013,
6,34549,,0.007328081876039505,
6,34571,,,42.12731170654297
6,34599,,0.004502089694142342,
6,34649,,0.0061427210457623005,
6,34699,,0.005837239790707827,
6,34749,,0.0055680545046925545,
6,34799,,0.006002690177410841,
6,34849,,0.008207659237086773,
6,34899,,0.0067870826460421085,
6,34949,,0.005694705992937088,
6,34999,,0.004857944790273905,
6,35049,,0.005755649879574776,
6,35099,,0.004940280225127935,
6,35149,,0.004147922154515982,
6,35199,,0.005926042795181274,
6,35249,,0.0040490576066076756,
6,35299,,0.004757602699100971,
6,35349,,0.006005465518683195,
6,35399,,0.003988900221884251,
6,35449,,0.005224989727139473,
6,35499,,0.004431924317032099,
6,35549,,0.006290768273174763,
6,35599,,0.00759920384734869,
6,35649,,0.007832181639969349,
6,35699,,0.006375431548804045,
6,35749,,0.005126046482473612,
6,35799,,0.005331356078386307,
6,35849,,0.005392965395003557,
6,35851,,,42.732967376708984
6,35853,0.005870488006621599,,
7,35899,,0.007269510067999363,
7,35949,,0.006166007835417986,
7,35999,,0.006809552665799856,
7,36049,,0.004968282766640186,
7,36099,,0.005070056766271591,
7,36149,,0.005352127365767956,
7,36199,,0.0050519127398729324,
7,36249,,0.0055288770236074924,
7,36299,,0.0037702349945902824,
7,36349,,0.006859797518700361,
7,36399,,0.00822513084858656,
7,36449,,0.005593260750174522,
7,36499,,0.005106213036924601,
7,36549,,0.005850349552929401,
7,36599,,0.005649855826050043,
7,36649,,0.005836642347276211,
7,36699,,0.005536507815122604,
7,36749,,0.003993960563093424,
7,36799,,0.005856270436197519,
7,36849,,0.00490123126655817,
7,36899,,0.005848466418683529,
7,36949,,0.005710242781788111,
7,36999,,0.006043176632374525,
7,37049,,0.006137024145573378,
7,37099,,0.005458759143948555,
7,37133,,,41.37698745727539
7,37149,,0.005155145190656185,
7,37199,,0.005941886454820633,
7,37249,,0.0056954859755933285,
7,37299,,0.005399692803621292,
7,37349,,0.005288475193083286,
7,37399,,0.0034977328032255173,
7,37449,,0.004973449278622866,
7,37499,,0.004023509565740824,
7,37549,,0.0046505010686814785,
7,37599,,0.005361973308026791,
7,37649,,0.004656467121094465,
7,37699,,0.010432452894747257,
7,37749,,0.006977628450840712,
7,37799,,0.0041361041367053986,
7,37849,,0.0071916659362614155,
7,37899,,0.00633847713470459,
7,37949,,0.004483893979340792,
7,37999,,0.004748147912323475,
7,38049,,0.012314122170209885,
7,38099,,0.004105909261852503,
7,38149,,0.00515113165602088,
7,38199,,0.0052462429739534855,
7,38249,,0.005794255994260311,
7,38299,,0.007127007935196161,
7,38349,,0.005697066430002451,
7,38399,,0.0040465956553816795,
7,38413,,,42.93795394897461
7,38449,,0.004225531127303839,
7,38499,,0.0061496892012655735,
7,38549,,0.007646257057785988,
7,38599,,0.008065257221460342,
7,38649,,0.00428520143032074,
7,38699,,0.00436811801046133,
7,38749,,0.004933908116072416,
7,38799,,0.006922208704054356,
7,38849,,0.004880786407738924,
7,38899,,0.005208864342421293,
7,38949,,0.004641980864107609,
7,38999,,0.0068166786804795265,
7,39049,,0.0065593840554356575,
7,39099,,0.0053238836117088795,
7,39149,,0.007237485609948635,
7,39199,,0.005892573390156031,
7,39249,,0.004148172214627266,
7,39299,,0.0036353650502860546,
7,39349,,0.004993315786123276,
7,39399,,0.00409281300380826,
7,39449,,0.0037610107101500034,
7,39499,,0.0044263689778745174,
7,39549,,0.004706177860498428,
7,39599,,0.009650294668972492,
7,39649,,0.007326855789870024,
7,39693,,,41.7380485534668
7,39699,,0.007039468269795179,
7,39749,,0.0061120218597352505,
7,39799,,0.004907364025712013,
7,39849,,0.004375796299427748,
7,39899,,0.005373551044613123,
7,39949,,0.006083006039261818,
7,39999,,0.004581892397254705,
7,40049,,0.006078391335904598,
7,40099,,0.0038671691436320543,
7,40149,,0.007544034160673618,
7,40199,,0.004601422231644392,
7,40249,,0.0054503269493579865,
7,40299,,0.005441782530397177,
7,40349,,0.004296160768717527,
7,40399,,0.017184464260935783,
7,40449,,0.005708332639187574,
7,40499,,0.004470679443329573,
7,40549,,0.0052910856902599335,
7,40599,,0.010124050080776215,
7,40649,,0.005415969528257847,
7,40699,,0.005270013120025396,
7,40749,,0.006892314646393061,
7,40799,,0.005256014876067638,
7,40849,,0.004688954912126064,
7,40899,,0.005381389986723661,
7,40949,,0.003820983460173011,
7,40973,,,42.6463623046875
7,40975,0.005712524056434631,,
8,40999,,0.0067003220319747925,
8,41049,,0.004508215468376875,
8,41099,,0.005200623534619808,
8,41149,,0.008036036044359207,
8,41199,,0.004182312171906233,
8,41249,,0.005322681739926338,
8,41299,,0.0043549081310629845,
8,41349,,0.005588510073721409,
8,41399,,0.006231294944882393,
